question,answer,cosine_same_anchor,cosine_wrong_modality_anchor,margin_same_minus_wrong,top1_same_index,top1_combined_domain,top1_combined_index
How many sounding ukulele in the video？,two,0.0037110871635377407,0.003937762696295977,-0.00022667553275823593,74,wrong,586
How many types of musical instruments sound in the video?,two,-0.003103045979514718,-0.0031327460892498493,2.9700109735131264e-05,474,wrong,986
Is the suona in the video always playing?,no,-0.0028027244843542576,-0.002484121359884739,-0.00031860312446951866,474,wrong,986
How many types of musical instruments sound in the video?,two,-0.0012900548754259944,-0.001093640923500061,-0.00019641395192593336,74,wrong,586
Is there a trumpet in the entire video?,yes,-0.002809647237882018,-0.002699843607842922,-0.00010980363003909588,474,wrong,586
How many types of musical instruments sound in the video?,two,-0.0036845311988145113,-0.0034930878318846226,-0.00019144336692988873,74,wrong,586
How many types of musical instruments sound in the video?,two,-0.0006927759386599064,-0.0003907345235347748,-0.0003020414151251316,74,wrong,586
How many sounding drum in the video？,one,-0.0011873184703290462,-0.0010193311609327793,-0.00016798730939626694,474,wrong,986
How many types of musical instruments sound in the video?,two,0.003257014090195298,0.0033961080480366945,-0.00013909395784139633,474,wrong,586
Is there a cello in the entire video?,yes,-0.0060530127957463264,-0.00568345095962286,-0.0003695618361234665,474,wrong,986
How many types of musical instruments sound in the video?,three,-0.0004698128905147314,-0.0005045693833380938,3.475649282336235e-05,74,wrong,586
Is there a piano in the entire video?,no,-0.004647547844797373,-0.0048187170177698135,0.00017116917297244072,474,wrong,986
How many sounding clarinet in the video？,one,-0.0032006562687456608,-0.0029851566068828106,-0.0002154996618628502,474,wrong,986
How many types of musical instruments sound in the video?,one,0.0001670289784669876,-6.509525701403618e-05,0.0002321242354810238,474,wrong,986
How many types of musical instruments sound in the video?,two,-0.00128462933935225,-0.0011600274592638016,-0.00012460188008844852,474,wrong,986
How many types of musical instruments sound in the video?,one,-0.006208985112607479,-0.006404535379260778,0.00019555026665329933,474,wrong,986
Is the guzheng in the video always playing?,yes,-0.0061594522558152676,-0.006063749548047781,-9.570270776748657e-05,474,wrong,986
Is the ukulele in the video always playing?,yes,-0.008001580834388733,-0.007680386770516634,-0.0003211940638720989,74,wrong,586
Is the piano in the video always playing?,no,-0.005851889960467815,-0.005293252877891064,-0.0005586370825767517,74,wrong,586
How many sounding saxophone in the video？,one,0.0007504099048674107,0.0011088117025792599,-0.0003584017977118492,474,wrong,986
Is the violin in the video always playing?,yes,-0.007082589901983738,-0.006768111139535904,-0.000314478762447834,74,wrong,586
How many types of musical instruments sound in the video?,two,-0.002204969758167863,-0.0018887268379330635,-0.0003162429202347994,74,wrong,586
How many types of musical instruments sound in the video?,two,-0.002157422713935375,-0.001888974104076624,-0.0002684486098587513,474,wrong,986
How many types of musical instruments sound in the video?,two,0.0016134767793118954,0.001671120524406433,-5.7643745094537735e-05,474,wrong,986
Is the xylophone in the video always playing?,yes,-0.0072790696285665035,-0.0076653724536299706,0.000386302825063467,474,wrong,986
How many types of musical instruments sound in the video?,one,-0.006509200669825077,-0.006596332415938377,8.713174611330032e-05,474,wrong,986
How many types of musical instruments sound in the video?,two,-0.001993242185562849,-0.0017022297251969576,-0.00029101246036589146,474,wrong,586
How many sounding piano in the video？,zero,0.0012033777311444283,0.0014268765226006508,-0.00022349879145622253,474,wrong,586
Is there a violin in the entire video?,yes,-0.006352162919938564,-0.005955323576927185,-0.00039683934301137924,74,wrong,586
How many types of musical instruments sound in the video?,two,0.0012454614043235779,0.001456649973988533,-0.00021118856966495514,74,wrong,586
Is there a acoustic_guitar in the entire video?,yes,-0.0024447678588330746,-0.002660806057974696,0.0002160381991416216,474,wrong,986
How many types of musical instruments sound in the video?,three,0.0002628997899591923,0.0002637729048728943,-8.731149137020111e-07,474,wrong,586
How many types of musical instruments sound in the video?,three,0.0010057603940367699,0.0010533740278333426,-4.7613633796572685e-05,474,wrong,986
How many types of musical instruments sound in the video?,one,-0.0019375807605683804,-0.002287411829456687,0.0003498310688883066,74,wrong,586
How many types of musical instruments sound in the video?,two,0.0008474541828036308,0.0011011497117578983,-0.0002536955289542675,474,wrong,986
How many types of musical instruments sound in the video?,two,-0.009203694760799408,-0.009030087850987911,-0.00017360690981149673,474,wrong,986
Is the cello in the video always playing?,yes,-0.006862292997539043,-0.00647483067587018,-0.0003874623216688633,74,wrong,586
How many types of musical instruments sound in the video?,two,-0.0012085333000868559,-0.0010422724299132824,-0.0001662608701735735,474,wrong,986
How many types of musical instruments sound in the video?,three,-0.002549338387325406,-0.002477258211001754,-7.208017632365227e-05,474,wrong,986
How many types of musical instruments sound in the video?,two,-0.0027320256922394037,-0.0025866487994790077,-0.000145376892760396,474,wrong,986
How many types of musical instruments sound in the video?,three,0.0014491314068436623,0.0015243152156472206,-7.518380880355835e-05,74,wrong,586
Is there a violin sound?,yes,-0.0040817661210894585,-0.0035002047661691904,-0.0005815613549202681,74,wrong,586
Is there a pipa in the entire video?,yes,-0.001966486219316721,-0.0019842677284032106,1.7781509086489677e-05,474,wrong,586
Is the acoustic_guitar in the video always playing?,yes,-0.00841498002409935,-0.008595643565058708,0.00018066354095935822,474,wrong,986
Is the guzheng in the video always playing?,yes,-0.005613013170659542,-0.005707163363695145,9.415019303560257e-05,474,wrong,986
Is the acoustic_guitar in the video always playing?,yes,-0.0029755430296063423,-0.002923790365457535,-5.1752664148807526e-05,474,wrong,586
How many types of musical instruments sound in the video?,two,-0.0009681484661996365,-0.0008210993837565184,-0.0001470490824431181,474,wrong,986
Is there a electric_bass in the entire video?,no,-0.002090894151479006,-0.002402164274826646,0.00031127012334764004,474,wrong,986
How many types of musical instruments sound in the video?,two,-0.002050642855465412,-0.0019059849437326193,-0.00014465791173279285,474,wrong,986
How many types of musical instruments sound in the video?,two,0.0023777305614203215,0.0025217023212462664,-0.0001439717598259449,474,wrong,986
How many types of musical instruments sound in the video?,two,-0.0009472189703956246,-0.0007726259063929319,-0.0001745930640026927,474,wrong,986
Is there a bagpipe in the entire video?,no,-0.005906448699533939,-0.005956808105111122,5.035940557718277e-05,474,wrong,986
How many types of musical instruments sound in the video?,one,-0.0011929182801395655,-0.0013281500432640314,0.00013523176312446594,474,wrong,986
How many types of musical instruments sound in the video?,one,-0.0009891442023217678,-0.0010723939631134272,8.324976079165936e-05,74,wrong,586
How many sounding violin in the video？,two,-0.000606078770942986,5.517038516700268e-05,-0.0006612491561099887,74,wrong,586
How many types of musical instruments sound in the video?,two,-0.0031019076704978943,-0.002911851741373539,-0.00019005592912435532,474,wrong,586
How many types of musical instruments sound in the video?,two,-0.002648515859618783,-0.002431083470582962,-0.00021743238903582096,474,wrong,986
Is the piano in the video always playing?,yes,-0.0051215533167123795,-0.004759693518280983,-0.0003618597984313965,474,wrong,586
How many types of musical instruments sound in the video?,two,-0.00382293201982975,-0.0038772725965827703,5.4340576753020287e-05,474,wrong,986
How many types of musical instruments sound in the video?,two,-0.00020168442279100418,-2.2816937416791916e-05,-0.00017886748537421227,474,wrong,986
How many types of musical instruments sound in the video?,one,0.001139326486736536,0.0011608186177909374,-2.1492131054401398e-05,74,wrong,586
How many types of musical instruments sound in the video?,two,-0.0018240263452753425,-0.001625466044060886,-0.00019856030121445656,474,wrong,986
Is the erhu in the video always playing?,no,-0.004269025754183531,-0.00368502433411777,-0.0005840014200657606,474,wrong,586
Is the acoustic_guitar in the video always playing?,yes,-0.006023941561579704,-0.006246806122362614,0.0002228645607829094,474,wrong,986
How many sounding cello in the video？,one,0.0007160156965255737,0.000895152217708528,-0.0001791365211829543,74,wrong,586
How many types of musical instruments sound in the video?,one,-0.0046671172603964806,-0.0049048541113734245,0.00023773685097694397,474,wrong,986
Is the electric_bass in the video always playing?,yes,-0.007569513283669949,-0.0075058359652757645,-6.367731839418411e-05,474,wrong,986
How many types of musical instruments sound in the video?,two,-0.0003153616562485695,-0.00047059752978384495,0.00015523587353527546,474,wrong,986
How many types of musical instruments sound in the video?,three,-0.0026366396341472864,-0.0026362205389887094,-4.1909515857696533e-07,474,wrong,986
How many types of musical instruments sound in the video?,two,-0.0022572872694581747,-0.002224317751824856,-3.29695176333189e-05,474,wrong,986
Is the piano in the video always playing?,yes,-0.002643104176968336,-0.0026391097344458103,-3.994442522525787e-06,474,wrong,986
How many types of musical instruments sound in the video?,one,-0.003417035099118948,-0.0035712674725800753,0.00015423237346112728,474,wrong,986
Where is the loudest instrument?,right,-0.004167498089373112,-0.004197544418275356,3.0046328902244568e-05,474,wrong,986
How many types of musical instruments sound in the video?,two,0.00038293469697237015,0.0003471123054623604,3.5822391510009766e-05,474,wrong,986
How many types of musical instruments sound in the video?,one,0.00222058710642159,0.002110784873366356,0.00010980223305523396,474,wrong,986
How many sounding xylophone in the video？,two,-0.0017946221632882953,-0.001839375589042902,4.4753425754606724e-05,474,wrong,586
How many types of musical instruments sound in the video?,one,-0.003846229985356331,-0.004150422289967537,0.00030419230461120605,474,wrong,986
How many types of musical instruments sound in the video?,two,0.0005851073656231165,0.0007772604003548622,-0.00019215303473174572,474,wrong,586
Is the erhu in the video always playing?,no,-0.003077881410717964,-0.002665337175130844,-0.00041254423558712006,474,wrong,586
Is the ukulele in the video always playing?,yes,-0.0062741986475884914,-0.006002642214298248,-0.00027155643329024315,474,wrong,586
Is the piano in the video always playing?,no,-0.004686402156949043,-0.004214404616504908,-0.00047199754044413567,74,wrong,586
How many types of musical instruments sound in the video?,one,0.0014413250610232353,0.001222951803356409,0.00021837325766682625,474,wrong,986
Is the erhu in the video always playing?,no,-0.0029069180600345135,-0.00230914494022727,-0.0005977731198072433,74,wrong,586
Is the cello in the video always playing?,yes,-0.005767303518950939,-0.005266386549919844,-0.0005009169690310955,74,wrong,586
How many types of musical instruments sound in the video?,one,0.0017816603649407625,0.0016019169706851244,0.00017974339425563812,474,wrong,986
How many types of musical instruments sound in the video?,two,0.0027712031733244658,0.0029512515757232904,-0.0001800484023988247,474,wrong,986
How many types of musical instruments sound in the video?,two,-0.001677235122770071,-0.0013515357859432697,-0.0003256993368268013,74,wrong,586
How many types of musical instruments sound in the video?,one,-0.002244511153548956,-0.002599745523184538,0.00035523436963558197,74,wrong,586
What is the instrument on the right of violin?,violin,-0.005111844278872013,-0.0034577471669763327,-0.0016540971118956804,74,wrong,586
How many sounding erhu in the video？,two,0.00027938687708228827,0.00075891287997365,-0.0004795260028913617,474,wrong,986
How many types of musical instruments sound in the video?,two,-0.0017316071316599846,-0.0015099190641194582,-0.0002216880675405264,74,wrong,586
How many types of musical instruments sound in the video?,two,0.001217690296471119,0.0014302406925708055,-0.00021255039609968662,74,wrong,586
Is the flute in the video always playing?,yes,-0.00772450165823102,-0.008079616352915764,0.0003551146946847439,474,wrong,986
How many types of musical instruments sound in the video?,one,-0.0020317737944424152,-0.001909468206577003,-0.00012230558786541224,474,wrong,986
How many types of musical instruments sound in the video?,two,-0.003404252463951707,-0.003183729248121381,-0.00022052321583032608,474,wrong,986
How many types of musical instruments sound in the video?,two,-0.00025002285838127136,-4.278495907783508e-06,-0.00024574436247348785,474,wrong,986
How many types of musical instruments sound in the video?,one,-0.00385101605206728,-0.003957084380090237,0.00010606832802295685,474,wrong,986
Is the instrument on the left more rhythmic than the instrument on the right?,no,-0.0071555436588823795,-0.006515220273286104,-0.0006403233855962753,474,wrong,586
How many types of musical instruments sound in the video?,one,-0.006134374998509884,-0.006429795641452074,0.00029542064294219017,474,wrong,986
How many types of musical instruments sound in the video?,three,-0.0028755315579473972,-0.00317765842191875,0.0003021268639713526,474,wrong,986
How many sounding flute in the video？,two,-0.0003514837007969618,0.00016043544746935368,-0.0005119191482663155,474,wrong,986
How many types of musical instruments sound in the video?,four,0.004898935556411743,0.004745136946439743,0.00015379860997200012,74,wrong,586
How many types of musical instruments sound in the video?,three,0.00018870295025408268,-6.93928450345993e-06,0.0001956422347575426,474,wrong,986
How many sounding accordion in the video？,two,0.0008111897623166442,0.0010920909699052572,-0.00028090120758861303,474,wrong,986
How many sounding accordion in the video？,one,0.0012890659272670746,0.0017305966466665268,-0.0004415307193994522,474,wrong,986
How many types of musical instruments sound in the video?,two,-0.0011220222804695368,-0.0009337228257209063,-0.00018829945474863052,474,wrong,986
How many types of musical instruments sound in the video?,two,0.00029647350311279297,0.00047327717766165733,-0.00017680367454886436,474,wrong,986
Is the flute in the video always playing?,no,-0.0067220753990113735,-0.0065980455838143826,-0.00012402981519699097,474,wrong,986
Is the piano in the video always playing?,no,-0.003696973202750087,-0.003532873932272196,-0.00016409927047789097,474,wrong,939
How many types of musical instruments sound in the video?,one,-0.0051904902793467045,-0.005277291405946016,8.680112659931183e-05,474,wrong,986
Is the acoustic_guitar in the video always playing?,no,-0.00356339942663908,-0.0031755564268678427,-0.0003878429997712374,474,wrong,586
How many types of musical instruments sound in the video?,two,-0.0005340086063370109,-0.00039675948210060596,-0.0001372491242364049,474,wrong,986
Is the accordion in the video always playing?,yes,-0.005777587182819843,-0.006007948890328407,0.000230361707508564,474,wrong,986
How many types of musical instruments sound in the video?,one,-0.001687535084784031,-0.0017144116573035717,2.6876572519540787e-05,74,wrong,586
How many types of musical instruments sound in the video?,two,0.0009552058763802052,0.0008875047788023949,6.770109757781029e-05,474,wrong,986
How many types of musical instruments sound in the video?,one,-0.0040923720225691795,-0.004147459287196398,5.5087264627218246e-05,474,wrong,986
Is the instrument on the right louder than the instrument on the left?,no,-0.0019958680495619774,-0.0016881735064089298,-0.00030769454315304756,474,wrong,986
Is the violin in the video always playing?,no,-0.006771409884095192,-0.006269476842135191,-0.000501933041960001,74,wrong,586
Is the erhu in the video always playing?,yes,-0.007037315983325243,-0.007081899791955948,4.458380863070488e-05,474,wrong,986
Is the piano in the video always playing?,no,-0.007146657444536686,-0.007107110228389502,-3.954721614718437e-05,474,wrong,986
Is the pipa in the video always playing?,yes,-0.0027610771358013153,-0.002503900323063135,-0.00025717681273818016,474,wrong,986
Is the saxophone in the video always playing?,yes,-0.008095907047390938,-0.00816250778734684,6.66007399559021e-05,474,wrong,986
How many types of musical instruments sound in the video?,two,3.3702002838253975e-05,0.00020656175911426544,-0.00017285975627601147,474,wrong,986
How many types of musical instruments sound in the video?,two,-0.0009288049768656492,-0.0007830951362848282,-0.00014570984058082104,474,wrong,586
How many types of musical instruments sound in the video?,two,-0.0007060142233967781,-0.00041523808613419533,-0.0002907761372625828,74,wrong,586
How many types of musical instruments sound in the video?,three,-0.0005670860409736633,-0.0009054378606379032,0.0003383518196642399,474,wrong,986
How many sounding ukulele in the video？,one,0.0022147493436932564,0.0026418291963636875,-0.00042707985267043114,474,wrong,986
How many sounding flute in the video？,one,-0.0022030477412045,-0.0017034333432093263,-0.0004996143979951739,474,wrong,986
How many types of musical instruments sound in the video?,three,0.00019186525605618954,0.00011780485510826111,7.406040094792843e-05,474,wrong,986
How many types of musical instruments sound in the video?,one,-0.003568439045920968,-0.0035583917051553726,-1.0047340765595436e-05,474,wrong,986
Is there a accordion in the entire video?,yes,-0.006449461914598942,-0.006390463560819626,-5.899835377931595e-05,474,wrong,939
How many types of musical instruments sound in the video?,four,-0.002866116352379322,-0.002925223670899868,5.910731852054596e-05,474,wrong,986
How many violin are in the entire video?,two,-0.002263672649860382,-0.0019008249510079622,-0.00036284769885241985,474,wrong,586
Is there a drum in the entire video?,yes,-0.009896688163280487,-0.010335671715438366,0.0004389835521578789,427,wrong,939
How many types of musical instruments sound in the video?,one,-0.0021926932968199253,-0.00233580288477242,0.00014310958795249462,474,wrong,586
How many types of musical instruments sound in the video?,two,-0.0013254391960799694,-0.0012529310770332813,-7.250811904668808e-05,474,wrong,986
How many sounding accordion in the video？,one,-0.0008533212821930647,-0.0002524424344301224,-0.0006008788477629423,474,wrong,986
How many types of musical instruments sound in the video?,three,0.00048239482566714287,0.00031337328255176544,0.00016902154311537743,474,wrong,986
How many types of musical instruments sound in the video?,one,0.0010798927396535873,0.0009895684197545052,9.032431989908218e-05,74,wrong,586
How many types of musical instruments sound in the video?,two,-0.0024294790346175432,-0.0022013795096427202,-0.000228099524974823,474,wrong,986
How many types of musical instruments sound in the video?,one,-0.0018145894864574075,-0.0020748151000589132,0.00026022561360150576,474,wrong,986
Is the congas in the video always playing?,yes,-0.006450698710978031,-0.006293704733252525,-0.00015699397772550583,474,wrong,986
Is the flute on the left louder than the cello on the right?,yes,-0.0027835373766720295,-0.0021328239236027002,-0.0006507134530693293,74,wrong,586
Where is the loudest instrument?,left,-0.007956868037581444,-0.007388059049844742,-0.000568808987736702,74,wrong,586
Is the instrument on the left more rhythmic than the instrument on the right?,no,-0.004469277337193489,-0.003764187917113304,-0.0007050894200801849,474,wrong,586
How many sounding saxophone in the video？,three,0.0022905629593878984,0.002891405951231718,-0.0006008429918438196,474,wrong,986
Is the instrument on the left more rhythmic than the instrument on the right?,no,-0.00827296543866396,-0.007569611072540283,-0.0007033543661236763,74,wrong,586
Is there a erhu sound?,yes,-0.007071738131344318,-0.006370220333337784,-0.0007015177980065346,474,wrong,586
Is the instrument on the left more rhythmic than the instrument on the right?,no,-0.006860990077257156,-0.0061455899849534035,-0.0007154000923037529,474,wrong,986
Is the erhu on the left louder than the pipa on the right?,yes,-0.0027372906915843487,-0.002334102289751172,-0.0004031884018331766,474,wrong,986
How many types of musical instruments sound in the video?,three,-0.0017074048519134521,-0.0016392436809837818,-6.816117092967033e-05,474,wrong,986
Is the instrument on the left more rhythmic than the instrument on the right?,yes,-0.0059414091520011425,-0.005426984746009111,-0.0005144244059920311,474,wrong,986
Is the cello in the video always playing?,yes,-0.004051095340400934,-0.0036869002506136894,-0.0003641950897872448,474,wrong,586
Is the instrument on the left more rhythmic than the instrument on the right?,no,-0.0068075102753937244,-0.006369677372276783,-0.00043783290311694145,474,wrong,986
Where is the first sounding instrument?,left,-0.004715980961918831,-0.003958358895033598,-0.0007576220668852329,474,wrong,986
Is the cello in the video always playing?,no,-0.003560122102499008,-0.003212401643395424,-0.0003477204591035843,474,wrong,986
Is the instrument on the middle more rhythmic than the instrument on the right?,no,-0.004378012381494045,-0.004178590141236782,-0.00019942224025726318,474,wrong,986
How many sounding drum in the video？,two,-0.0034602689556777477,-0.0030800672248005867,-0.000380201730877161,474,wrong,986
Is the suona in the video always playing?,no,-0.0044831763952970505,-0.00402058195322752,-0.0004625944420695305,474,wrong,986
Is the instrument on the left louder than the instrument on the right?,no,-0.005303321871906519,-0.004910761024802923,-0.00039256084710359573,74,wrong,586
How many types of musical instruments sound in the video?,one,-0.002418682212010026,-0.0023634801618754864,-5.5202050134539604e-05,74,wrong,586
How many types of musical instruments sound in the video?,three,-0.0014083131682127714,-0.0013573203468695283,-5.099282134324312e-05,474,wrong,986
Which is the musical instrument that sounds at the same time as the ukulele?,acoustic_guitar,-0.00857553817331791,-0.007886076346039772,-0.0006894618272781372,474,wrong,986
What is the first instrument that comes in?,acoustic_guitar,-0.005492514465004206,-0.004333687014877796,-0.0011588274501264095,474,wrong,986
Is the violin on the left louder than the banjo on the right?,yes,-0.007715797983109951,-0.007439102977514267,-0.00027669500559568405,474,wrong,586
Which is the musical instrument that sounds at the same time as the saxophone?,clarinet,-0.006206386722624302,-0.005642364267259836,-0.0005640224553644657,474,wrong,986
How many bassoon are in the entire video?,four,0.0005038294475525618,0.00063343346118927,-0.00012960401363670826,474,wrong,586
Is the instrument on the left more rhythmic than the instrument on the right?,no,-0.008975034579634666,-0.008450279943645,-0.000524754635989666,74,wrong,586
Which instrument makes sounds after the piano?,violin,-0.0025867188815027475,-0.0013140174560248852,-0.0012727014254778624,474,wrong,586
Is the pipa in the video always playing?,yes,-0.003718629479408264,-0.0037639725487679243,4.534306935966015e-05,474,wrong,986
Where is the last sounding instrument?,middle,-0.0049962243065238,-0.003944312687963247,-0.0010519116185605526,474,wrong,586
Which bassoon makes the sound first?,right,-0.003333925036713481,-0.0028966772370040417,-0.0004372477997094393,474,wrong,986
What is the first instrument that comes in?,erhu,-0.004001629073172808,-0.003184399800375104,-0.0008172292727977037,74,wrong,586
What is the first instrument that comes in?,xylophone,-0.004410577937960625,-0.0035581570118665695,-0.0008524209260940552,74,wrong,586
How many sounding violin in the video？,one,0.00037615629844367504,0.0009321359684690833,-0.0005559796700254083,74,wrong,586
Where is the first sounding instrument?,left,-0.0020997452083975077,-0.0009693985339254141,-0.0011303466744720936,74,wrong,586
Is there a pipa sound?,no,-0.005570307374000549,-0.005290960893034935,-0.0002793464809656143,74,wrong,586
Is the piano in the video always playing?,yes,-0.0057304492220282555,-0.006022797431796789,0.0002923482097685337,474,wrong,986
Is the suona in the video always playing?,yes,-0.004433678463101387,-0.004284113645553589,-0.00014956481754779816,474,wrong,986
Is the cello in the video always playing?,yes,-0.005181758664548397,-0.004830974619835615,-0.0003507840447127819,474,wrong,965
How many sounding bagpipe in the video？,four,0.002853263635188341,0.003359511960297823,-0.0005062483251094818,474,wrong,986
Is the drum in the video always playing?,yes,-0.0055308653973042965,-0.005678281188011169,0.00014741579070687294,474,wrong,986
How many sounding acoustic_guitar in the video？,five,0.002364642219617963,0.0026058927178382874,-0.00024125049822032452,474,wrong,586
Is the xylophone in the video always playing?,yes,-0.010530324652791023,-0.010743988677859306,0.00021366402506828308,474,wrong,986
Is the piano in the video always playing?,yes,-0.005697996821254492,-0.005545489490032196,-0.00015250733122229576,474,wrong,986
Is the acoustic_guitar in the video always playing?,yes,-0.0049920519813895226,-0.005125792697072029,0.00013374071568250656,474,wrong,986
Is the instrument on the left more rhythmic than the instrument on the right?,no,-0.00473775714635849,-0.004141567274928093,-0.000596189871430397,474,wrong,986
How many sounding acoustic_guitar in the video？,three,-0.002055640099570155,-0.001805884181521833,-0.0002497559180483222,474,wrong,986
What is the first instrument that comes in?,violin,-0.006827969569712877,-0.006036813370883465,-0.0007911561988294125,74,wrong,586
Is the flute in the video always playing?,yes,-0.009324826300144196,-0.009386571124196053,6.1744824051857e-05,474,wrong,586
Is the violin in the video always playing?,yes,-0.006141417194157839,-0.005940274801105261,-0.00020114239305257797,74,wrong,586
Is there a erhu in the entire video?,yes,-0.004028240218758583,-0.0040612006559967995,3.29604372382164e-05,474,wrong,986
What is the first instrument that comes in?,pipa,-0.0032981839030981064,-0.002426660154014826,-0.0008715237490832806,74,wrong,586
How many sounding cello in the video？,four,0.0010343918111175299,0.00147394894156605,-0.0004395571304485202,74,wrong,586
What is the first instrument that comes in?,trumpet,-0.005178648978471756,-0.004424573387950659,-0.0007540755905210972,474,wrong,986
Is there a piano in the entire video?,no,-0.0020991626661270857,-0.0017956937663257122,-0.0003034688998013735,74,wrong,586
Is the first sound coming from the left instrument?,yes,-0.005958033725619316,-0.005192207172513008,-0.000765826553106308,474,wrong,586
Is the suona in the video always playing?,no,-0.007325006648898125,-0.006891830824315548,-0.00043317582458257675,474,wrong,986
Which bagpipe makes the sound first?,simultaneously,-0.001207201275974512,-0.0008033686317503452,-0.00040383264422416687,474,wrong,986
What is the first instrument that comes in?,accordion,-0.008154136128723621,-0.007568496745079756,-0.0005856393836438656,474,wrong,986
How many sounding acoustic_guitar in the video？,four,-0.0007085613324306905,-0.00015450635692104697,-0.0005540549755096436,74,wrong,586
Is the acoustic_guitar in the video always playing?,yes,-0.007479173131287098,-0.007602982223033905,0.0001238090917468071,474,wrong,986
Is the piano in the video always playing?,no,-0.004212748724967241,-0.0036585009656846523,-0.000554247759282589,74,wrong,586
Is the tuba in the video always playing?,yes,-0.00650235079228878,-0.0066432105377316475,0.00014085974544286728,474,wrong,939
Is the instrument on the left more rhythmic than the instrument on the right?,yes,-0.0070261275395751,-0.006326989736407995,-0.0006991378031671047,474,wrong,586
Is the instrument on the left more rhythmic than the instrument on the right?,no,-0.005143862217664719,-0.0045349872671067715,-0.0006088749505579472,474,wrong,986
How many sounding guzheng in the video？,six,0.000533312326297164,0.0007225577719509602,-0.0001892454456537962,474,wrong,986
Is the instrument on the left louder than the instrument on the right?,no,-0.005456805229187012,-0.005059430841356516,-0.00039737438783049583,74,wrong,586
How many sounding clarinet in the video？,two,0.0021682053338736296,0.0023595381062477827,-0.00019133277237415314,474,wrong,986
Is the instrument on the left louder than the instrument on the right?,yes,-0.008220471441745758,-0.007772688288241625,-0.0004477831535041332,74,wrong,586
Which is the musical instrument that sounds at the same time as the flute?,violin,-0.004788707941770554,-0.004042963497340679,-0.0007457444444298744,74,wrong,586
Which is the musical instrument that sounds at the same time as the violin?,cello,-0.004753241781145334,-0.0036480161361396313,-0.001105225645005703,74,wrong,586
Which is the musical instrument that sounds at the same time as the violin?,acoustic_guitar,-0.0031409894581884146,-0.0022233636118471622,-0.0009176258463412523,74,wrong,586
Is the xylophone in the video always playing?,yes,-0.008807757869362831,-0.009184525348246098,0.00037676747888326645,474,wrong,586
Is the piano in the video always playing?,no,-0.005930219776928425,-0.005492060910910368,-0.00043815886601805687,474,wrong,986
Is the last sound coming from the left instrument?,no,-0.0035242880694568157,-0.0027793485205620527,-0.000744939548894763,474,wrong,986
Which instrument makes sounds after the piano?,violin,-0.0018801204860210419,-0.0006031116936355829,-0.001277008792385459,474,wrong,986
Where is the loudest instrument?,left,-0.0035059950314462185,-0.0028597023338079453,-0.0006462926976382732,474,wrong,986
Which is the musical instrument that sounds at the same time as the accordion?,violin,-0.004805101081728935,-0.003839908866211772,-0.0009651922155171633,474,wrong,986
Which violin makes the sound first?,right,-0.004490111488848925,-0.003977244719862938,-0.0005128667689859867,474,wrong,986
What is the second instrument that comes in?,trumpet,-0.008079687133431435,-0.007352602668106556,-0.0007270844653248787,474,wrong,986
Is the instrument on the left louder than the instrument on the right?,yes,-0.003323409240692854,-0.0028163744136691093,-0.0005070348270237446,474,wrong,986
What is the second instrument that comes in?,acoustic_guitar,-0.00221396517008543,-0.0008989374618977308,-0.0013150277081876993,74,wrong,586
Is the piano in the video always playing?,yes,-0.004522829316556454,-0.0042219036258757114,-0.00030092569068074226,74,wrong,586
Where is the lowest instrument?,left,-0.004337796941399574,-0.0035111689940094948,-0.0008266279473900795,74,wrong,586
Is the violin on the left louder than the cello on the right?,yes,-0.0050068022683262825,-0.004524019081145525,-0.0004827831871807575,74,wrong,586
What is the right instrument of the first sounding instrument?,flute,-0.0027601574547588825,-0.002101777819916606,-0.0006583796348422766,474,wrong,986
How many sounding bagpipe in the video？,two,0.0023449696600437164,0.0027565364725887775,-0.0004115668125450611,474,wrong,986
What is the third instrument that comes in?,pipa,-0.008924612775444984,-0.008148901164531708,-0.0007757116109132767,474,wrong,986
Is the instrument on the left more rhythmic than the instrument on the right?,yes,-0.007010476663708687,-0.006399266887456179,-0.0006112097762525082,474,wrong,986
What is the second instrument that comes in?,xylophone,-0.007449125871062279,-0.006624703295528889,-0.00082442257553339,474,wrong,986
Which accordion makes the sound first?,simultaneously,-0.002658650279045105,-0.0023744478821754456,-0.0002842023968696594,474,wrong,986
Is the first sound coming from the right instrument?,yes,-0.004830794408917427,-0.004108057357370853,-0.0007227370515465736,474,wrong,986
Is the xylophone on the right more rhythmic than the acoustic_guitar on the left?,no,-0.008574353531002998,-0.00840312521904707,-0.0001712283119559288,474,wrong,986
What is the left instrument of the last sounding instrument?,violin,-0.005073306150734425,-0.004317952785640955,-0.0007553533650934696,74,wrong,586
Is the violin in the video always playing?,yes,-0.0051639932207763195,-0.004840346053242683,-0.0003236471675336361,74,wrong,586
What kind of instrument is the leftest instrument?,pipa,-0.0045245313085615635,-0.0038537089712917805,-0.000670822337269783,74,wrong,586
Is the cello on the right louder than the piano on the left?,no,-0.0036406745202839375,-0.0031352664809674025,-0.000505408039316535,74,wrong,586
How many sounding acoustic_guitar in the video？,one,5.8363599237054586e-05,0.00021949916845187545,-0.00016113556921482086,474,wrong,986
Is there a xylophone sound?,no,-0.0025958840269595385,-0.0016838492592796683,-0.0009120347676798701,74,wrong,586
